20181104	209.540	-0.27571	-0.14418	0.00245	0.00295	0.00925	-0.054	0.002	-0.089	daily
20181105	209.151	-0.27452	-0.14172	0.00267	0.00342	0.01132	-0.078	0.029	-0.040	daily
20181106	208.920	-0.27869	-0.13944	0.00379	0.00493	0.01723	-0.062	0.067	0.001	daily
20181107	209.112	-0.27068	-0.14223	0.00281	0.00385	0.01155	-0.032	0.044	-0.091	daily
20181108	209.205	-0.27832	-0.14897	0.00323	0.00417	0.01396	-0.068	0.107	-0.072	daily
20181109	209.081	-0.27232	-0.14609	0.00293	0.00374	0.01262	-0.039	0.098	0.036	daily
20181110	208.710	-0.27517	-0.14321	0.00256	0.00380	0.01035	-0.161	0.050	-0.017	daily
20181111	209.035	-0.27539	-0.13712	0.00230	0.00299	0.00910	-0.039	0.054	-0.084	daily
20181112	209.006	-0.27485	-0.13660	0.00246	0.00321	0.01012	-0.096	0.035	0.032	daily
20181113	209.349	-0.27113	-0.14904	0.00259	0.00332	0.01069	-0.054	0.029	0.046	daily
20181114	209.306	-0.27172	-0.13508	0.00277	0.00356	0.01180	-0.047	0.064	-0.009	daily
20181115	209.584	-0.28014	-0.13728	0.00322	0.00398	0.01404	-0.081	0.021	0.015	daily
20181116	209.512	-0.27465	-0.13609	0.00291	0.00354	0.01231	-0.032	0.063	0.040	daily
20181117	209.209	-0.27367	-0.14390	0.00249	0.00337	0.01024	0.027	0.024	-0.026	daily
20181118	209.089	-0.27572	-0.13853	0.00242	0.00323	0.01020	-0.022	0.039	0.015	daily
20181119	209.136	-0.27691	-0.13909	0.00244	0.00310	0.01000	0.004	0.051	-0.006	daily
20181120	209.226	-0.27721	-0.13682	0.00248	0.00305	0.01002	-0.038	0.042	-0.027	daily
20181121	209.200	-0.27465	-0.13059	0.00264	0.00332	0.01121	-0.052	0.042	0.047	daily
20181122	209.218	-0.27746	-0.14286	0.00252	0.00349	0.01049	-0.031	0.046	0.116	daily
20181123	209.283	-0.27693	-0.12847	0.00271	0.00328	0.01139	-0.046	0.068	0.067	daily
20181124	209.224	-0.27606	-0.13651	0.00239	0.00308	0.00975	-0.090	0.071	-0.034	daily
20181125	208.969	-0.27592	-0.13786	0.00229	0.00319	0.00908	0.001	0.018	0.079	daily
20181126	208.926	-0.27574	-0.13933	0.00231	0.00303	0.00942	-0.034	0.022	0.081	daily
20181127	209.242	-0.27327	-0.13353	0.00250	0.00314	0.01015	-0.023	-0.010	0.020	daily
20181128	209.308	-0.27284	-0.13115	0.00321	0.00405	0.01375	-0.007	0.035	0.015	daily
20181129	209.347	-0.27017	-0.14270	0.00271	0.00348	0.01123	-0.020	0.006	0.034	daily
20181130	209.438	-0.27191	-0.13985	0.00270	0.00357	0.01121	-0.050	0.004	-0.002	daily
20181201	209.319	-0.27479	-0.13915	0.00231	0.00325	0.00930	0.013	0.015	0.043	daily
20181202	209.448	-0.27306	-0.14104	0.00272	0.00347	0.01097	-0.074	-0.036	0.013	daily
20181203	209.654	-0.27365	-0.13951	0.00248	0.00318	0.00993	-0.059	-0.018	0.050	daily
20181204	209.345	-0.27444	-0.14580	0.00296	0.00369	0.01276	-0.038	0.016	0.026	daily
20181205	209.320	-0.27521	-0.13986	0.00290	0.00366	0.01272	-0.077	0.025	0.029	daily
20181206	209.326	-0.27023	-0.14517	0.00311	0.00395	0.01328	-0.028	0.077	0.024	daily
20181207	208.916	-0.27704	-0.15596	0.00307	0.00394	0.01343	-0.011	0.058	0.061	daily
20181208	209.446	-0.27366	-0.14993	0.00266	0.00342	0.01106	-0.048	-0.013	-0.014	daily
20181209	209.492	-0.27520	-0.14335	0.00251	0.00302	0.00952	-0.043	0.022	-0.025	daily
20181210	209.360	-0.27530	-0.14875	0.00257	0.00332	0.01070	-0.030	0.023	0.019	daily
20181211	209.424	-0.27670	-0.13856	0.00245	0.00306	0.01005	-0.024	0.056	-0.029	daily
20181212	209.566	-0.27758	-0.13540	0.00230	0.00293	0.00923	-0.004	0.056	0.001	daily
20181213	209.438	-0.27508	-0.13909	0.00264	0.00348	0.01085	-0.024	-0.055	0.074	daily
20181214	209.602	-0.27194	-0.14297	0.00287	0.00366	0.01196	-0.028	-0.011	0.033	daily
20181215	209.130	-0.27315	-0.14916	0.00249	0.00324	0.01035	-0.098	-0.021	0.079	daily
20181216	209.451	-0.27234	-0.14265	0.00247	0.00343	0.00987	-0.053	-0.050	0.067	daily
20181217	209.525	-0.27641	-0.15254	0.00227	0.00299	0.00902	-0.029	0.053	0.035	daily
20181218	209.381	-0.27204	-0.14438	0.00226	0.00303	0.00896	-0.123	0.005	0.067	daily
20181219	209.264	-0.27606	-0.14976	0.00224	0.00295	0.00904	-0.028	-0.021	-0.003	daily
20181220	209.287	-0.27469	-0.15594	0.00240	0.00317	0.00992	-0.056	0.050	0.040	daily
20181221	209.315	-0.27600	-0.13930	0.00243	0.00307	0.01016	-0.011	0.021	-0.009	daily
20181222	209.392	-0.27352	-0.13847	0.00251	0.00336	0.00959	-0.077	-0.004	0.055	daily
20181223	209.214	-0.27398	-0.14510	0.00244	0.00316	0.00980	-0.092	-0.013	-0.072	daily
20181224	209.277	-0.27469	-0.14691	0.00248	0.00313	0.00980	-0.042	-0.004	-0.031	daily
20181225	209.113	-0.27284	-0.14048	0.00251	0.00313	0.00942	-0.071	0.073	-0.070	daily
20181226	209.367	-0.27527	-0.14204	0.00237	0.00312	0.00974	-0.020	-0.050	0.088	daily
20181227	209.234	-0.27648	-0.13640	0.00249	0.00313	0.01007	-0.050	0.042	0.018	daily
20181228	209.301	-0.27530	-0.13348	0.00251	0.00314	0.01034	-0.036	0.026	0.007	daily
20181229	209.196	-0.26534	-0.14001	0.00320	0.00408	0.01360	-0.058	0.045	-0.002	daily
20181230	209.267	-0.27371	-0.13863	0.00242	0.00301	0.00972	-0.046	0.028	0.008	daily
20181231	209.233	-0.27523	-0.14497	0.00250	0.00297	0.01025	-0.049	0.042	-0.000	daily
20190101	209.392	-0.27291	-0.14360	0.00230	0.00278	0.00908	-0.057	0.015	0.047	daily
20190102	209.229	-0.27389	-0.15217	0.00219	0.00273	0.00845	-0.055	0.014	-0.010	daily
20190103	209.332	-0.27214	-0.14217	0.00235	0.00290	0.00923	-0.059	0.017	-0.015	daily
20190104	209.174	-0.27016	-0.15276	0.00253	0.00303	0.00962	-0.064	0.005	0.016	daily
20190105	209.146	-0.27019	-0.15063	0.00276	0.00326	0.01103	-0.059	0.028	0.016	daily
20190106	209.427	-0.27476	-0.14264	0.00288	0.00347	0.01151	-0.019	0.027	-0.036	daily
20190107	208.735	-0.26973	-0.14971	0.00279	0.00338	0.01154	-0.049	0.056	-0.014	daily
20190108	209.299	-0.27345	-0.14655	0.00270	0.00332	0.01100	-0.042	0.007	0.010	daily
20190109	209.058	-0.27157	-0.13859	0.00283	0.00339	0.01146	-0.048	0.025	0.002	daily
20190110	209.389	-0.27150	-0.15277	0.00294	0.00342	0.01182	-0.046	0.016	0.003	daily
20190111	209.155	-0.26995	-0.13380	0.00243	0.00299	0.00942	-0.067	0.005	-0.040	daily
20190112	209.332	-0.27005	-0.14349	0.00228	0.00271	0.00835	-0.071	0.036	-0.047	daily
20190113	209.163	-0.27207	-0.13088	0.00288	0.00347	0.01166	-0.054	0.027	0.007	daily
20190114	208.812	-0.27409	-0.15207	0.00228	0.00273	0.00894	-0.041	0.045	-0.024	daily
20190115	209.183	-0.27193	-0.14548	0.00216	0.00268	0.00778	-0.127	0.037	0.013	daily
20190116	209.218	-0.26999	-0.14666	0.00237	0.00291	0.00892	-0.054	0.045	-0.051	daily
20190117	209.216	-0.27368	-0.14700	0.00218	0.00257	0.00821	-0.056	0.045	-0.050	daily
20190118	209.105	-0.26966	-0.14308	0.00227	0.00275	0.00868	-0.049	0.010	-0.057	daily
20190119	209.524	-0.27454	-0.13635	0.00234	0.00271	0.00878	-0.079	0.099	-0.051	daily
20190120	209.431	-0.27282	-0.14192	0.00244	0.00297	0.00896	-0.091	0.061	-0.021	daily
20190121	208.989	-0.27306	-0.13604	0.00288	0.00348	0.01124	-0.049	0.082	0.001	daily
20190122	209.303	-0.27099	-0.14156	0.00242	0.00291	0.00915	-0.070	0.093	-0.049	daily
20190123	209.198	-0.27075	-0.14020	0.00228	0.00273	0.00898	-0.068	0.044	0.014	daily
20190124	209.509	-0.27257	-0.15023	0.00230	0.00299	0.00890	-0.087	0.087	-0.076	daily
20190125	209.197	-0.27232	-0.14702	0.00231	0.00270	0.00885	-0.077	0.036	0.010	daily
20190126	209.225	-0.26960	-0.14985	0.00227	0.00284	0.00849	-0.055	0.113	-0.018	daily
20190127	209.384	-0.27190	-0.14077	0.00227	0.00277	0.00820	-0.065	0.070	-0.038	daily
20190128	209.332	-0.27118	-0.14515	0.00226	0.00274	0.00830	-0.071	0.056	-0.008	daily
20190129	209.267	-0.27162	-0.14751	0.00224	0.00284	0.00844	-0.065	0.020	0.018	daily
20190130	209.213	-0.27444	-0.14446	0.00222	0.00282	0.00826	-0.077	0.100	-0.029	daily
20190131	209.271	-0.27300	-0.14242	0.00256	0.00306	0.00982	-0.064	0.074	0.003	daily
20190201	209.229	-0.27104	-0.14496	0.00212	0.00278	0.00817	-0.047	0.070	0.097	daily
20190202	209.339	-0.27285	-0.14196	0.00236	0.00283	0.00898	-0.047	0.040	-0.042	daily
20190203	209.483	-0.27471	-0.14902	0.00236	0.00281	0.00925	-0.053	0.068	0.027	daily
20190204	209.364	-0.27039	-0.14820	0.00250	0.00295	0.01024	-0.032	0.054	-0.034	daily
20190205	209.028	-0.27156	-0.14952	0.00225	0.00267	0.00863	-0.048	0.065	-0.019	daily
20190206	209.563	-0.27235	-0.14264	0.00251	0.00312	0.00959	-0.043	0.027	-0.080	daily
20190207	209.354	-0.27112	-0.13895	0.00250	0.00308	0.00959	-0.028	0.027	-0.078	daily
20190208	209.125	-0.26976	-0.13765	0.00312	0.00378	0.01257	-0.019	0.008	-0.078	daily
20190209	209.175	-0.26852	-0.14292	0.00288	0.00338	0.01032	-0.054	-0.016	-0.104	daily
20190210	209.668	-0.26831	-0.14185	0.00257	0.00333	0.00950	-0.047	-0.004	-0.110	daily
20190211	209.492	-0.26872	-0.14230	0.00263	0.00329	0.00993	-0.066	0.016	-0.105	daily
20190212	209.021	-0.27207	-0.14026	0.00249	0.00300	0.00915	-0.023	0.019	-0.072	daily
20190213	209.358	-0.27150	-0.13756	0.00283	0.00351	0.01087	-0.020	0.031	-0.063	daily
20190214	209.297	-0.27012	-0.14097	0.00298	0.00356	0.01109	-0.028	0.000	-0.103	daily
20190215	209.043	-0.26779	-0.13376	0.00263	0.00318	0.00959	-0.049	0.006	-0.058	daily
20190216	209.207	-0.26970	-0.14724	0.00261	0.00324	0.00958	-0.032	0.001	-0.073	daily
20190217	209.648	-0.27095	-0.14337	0.00320	0.00392	0.01226	-0.051	-0.004	-0.013	daily
20190218	209.439	-0.27199	-0.14320	0.00339	0.00412	0.01314	0.005	0.049	-0.064	daily
20190219	209.200	-0.26839	-0.14396	0.00291	0.00341	0.01040	-0.008	-0.034	-0.090	daily
20190220	209.197	-0.27198	-0.14402	0.00257	0.00300	0.00861	-0.011	-0.032	-0.084	daily
20190221	209.066	-0.26974	-0.14879	0.00251	0.00304	0.00902	-0.048	0.033	-0.123	daily
20190222	209.384	-0.26862	-0.14015	0.00280	0.00363	0.01082	-0.029	0.027	-0.104	daily
20190223	209.229	-0.26904	-0.14406	0.00259	0.00333	0.00931	-0.056	0.015	-0.141	daily
20190224	209.459	-0.27245	-0.14147	0.00330	0.00406	0.01289	-0.040	0.036	-0.110	daily
20190225	209.166	-0.27055	-0.14769	0.00284	0.00351	0.01111	-0.013	0.054	-0.053	daily
20190226	209.208	-0.27203	-0.13453	0.00313	0.00392	0.01238	-0.033	0.004	-0.136	daily
20190227	209.079	-0.27000	-0.14079	0.00248	0.00313	0.00922	-0.055	0.018	-0.066	daily
20190228	208.965	-0.27247	-0.13092	0.00293	0.00377	0.01151	-0.036	0.030	-0.072	daily
20190301	209.031	-0.27142	-0.14624	0.00225	0.00295	0.00832	-0.047	0.033	-0.105	daily
20190302	209.258	-0.27343	-0.15216	0.00252	0.00329	0.00994	-0.054	0.063	-0.108	daily
20190303	209.061	-0.26815	-0.15828	0.00297	0.00373	0.01189	-0.005	0.078	-0.060	daily
20190304	209.221	-0.27323	-0.13750	0.00236	0.00293	0.00859	-0.036	0.021	-0.054	daily
20190305	209.195	-0.26938	-0.14290	0.00276	0.00352	0.01061	-0.053	0.051	-0.047	daily
20190306	209.363	-0.27493	-0.13394	0.00272	0.00350	0.01058	-0.043	0.064	-0.071	daily
20190307	209.414	-0.27372	-0.13201	0.00274	0.00348	0.01108	-0.033	0.025	-0.103	daily
20190308	209.351	-0.27288	-0.13700	0.00249	0.00324	0.00928	-0.045	0.059	-0.064	daily
20190309	209.220	-0.27386	-0.14754	0.00235	0.00312	0.00840	-0.070	0.058	-0.143	daily
20190310	209.360	-0.27431	-0.15158	0.00242	0.00308	0.00903	-0.066	0.054	-0.103	daily
20190311	209.402	-0.27206	-0.14687	0.00244	0.00323	0.00936	-0.039	0.034	-0.032	daily
20190312	209.270	-0.27209	-0.14102	0.00227	0.00293	0.00854	-0.035	0.014	-0.067	daily
20190313	209.144	-0.27336	-0.14176	0.00233	0.00316	0.00854	-0.107	0.050	-0.068	daily
20190314	209.155	-0.27462	-0.14109	0.00246	0.00318	0.00875	-0.047	0.068	-0.106	daily
20190315	209.253	-0.27065	-0.14289	0.00266	0.00337	0.00986	-0.046	0.025	-0.063	daily
20190316	209.502	-0.26840	-0.14397	0.00257	0.00337	0.00951	-0.085	0.065	-0.074	daily
20190317	209.661	-0.27197	-0.14773	0.00262	0.00335	0.01025	-0.074	0.063	-0.037	daily
20190318	209.117	-0.27263	-0.14338	0.00245	0.00353	0.00943	-0.083	0.063	-0.027	daily
20190319	209.156	-0.27352	-0.14553	0.00247	0.00309	0.00899	-0.022	-0.042	-0.031	daily
20190320	209.429	-0.27151	-0.14296	0.00262	0.00319	0.00917	0.027	-0.009	-0.103	daily
20190321	209.155	-0.27570	-0.14046	0.00258	0.00329	0.00998	-0.029	0.013	-0.012	daily
20190322	209.447	-0.27325	-0.14672	0.00279	0.00345	0.01021	-0.002	-0.024	-0.031	daily
20190323	209.174	-0.27081	-0.15561	0.00275	0.00337	0.00999	0.015	-0.037	-0.095	daily
20190324	209.291	-0.27182	-0.14331	0.00261	0.00301	0.00945	0.019	-0.043	-0.061	daily
20190325	209.257	-0.27351	-0.14395	0.00261	0.00326	0.00955	0.014	-0.044	-0.044	daily
20190326	209.099	-0.27429	-0.14736	0.00278	0.00327	0.01003	-0.031	-0.033	-0.038	daily
20190327	209.317	-0.27412	-0.14677	0.00259	0.00333	0.00907	0.017	-0.031	-0.028	daily
20190328	209.161	-0.27044	-0.13607	0.00264	0.00337	0.00953	0.008	-0.043	-0.090	daily
20190329	209.362	-0.27143	-0.13442	0.00306	0.00338	0.00945	-0.060	-0.058	-0.110	daily
20190330	209.190	-0.27152	-0.14364	0.00298	0.00357	0.00929	-0.033	-0.086	-0.077	daily
20190331	209.178	-0.27109	-0.13794	0.00284	0.00335	0.00947	-0.001	-0.063	-0.074	daily
20190401	209.354	-0.27017	-0.14793	0.00263	0.00323	0.00919	-0.028	-0.069	-0.100	daily
20190402	209.367	-0.27323	-0.14843	0.00274	0.00342	0.00933	0.005	-0.044	-0.063	daily
20190403	209.439	-0.27296	-0.13895	0.00250	0.00311	0.00859	-0.024	-0.053	-0.047	daily
20190404	209.442	-0.27195	-0.14131	0.00256	0.00326	0.00906	0.018	-0.033	-0.112	daily
20190405	209.406	-0.26971	-0.13518	0.00272	0.00312	0.00931	-0.038	-0.006	-0.086	daily
20190406	209.343	-0.27606	-0.14647	0.00263	0.00330	0.00890	-0.007	-0.025	-0.083	daily
20190407	209.442	-0.27425	-0.14415	0.00237	0.00312	0.00850	-0.037	-0.008	-0.087	daily
20190408	209.196	-0.27112	-0.14905	0.00236	0.00293	0.00879	-0.040	0.014	-0.041	daily
20190409	209.388	-0.27198	-0.14818	0.00250	0.00327	0.00943	-0.055	0.014	-0.103	daily
20190410	209.640	-0.27176	-0.13836	0.00264	0.00326	0.00994	-0.045	0.041	-0.020	daily
20190411	209.280	-0.27355	-0.14681	0.00278	0.00344	0.01051	-0.053	0.046	-0.083	daily
20190412	209.575	-0.27125	-0.14791	0.00274	0.00366	0.01086	-0.042	0.062	-0.070	daily
20190413	209.434	-0.27065	-0.14462	0.00277	0.00355	0.01054	-0.049	0.050	-0.091	daily
20190414	209.494	-0.27015	-0.14118	0.00252	0.00318	0.00924	-0.069	0.050	-0.092	daily
20190415	209.286	-0.26879	-0.13789	0.00233	0.00326	0.00844	-0.090	0.041	-0.089	daily
20190416	209.641	-0.27394	-0.13903	0.00285	0.00344	0.01061	-0.033	0.034	-0.037	daily
20190417	209.267	-0.26860	-0.15423	0.00291	0.00369	0.01106	-0.068	0.008	-0.040	daily
20190418	209.265	-0.27491	-0.15217	0.00301	0.00373	0.01154	-0.031	0.033	-0.044	daily
20190419	209.368	-0.27175	-0.15294	0.00294	0.00375	0.01140	-0.061	0.045	-0.053	daily
20190420	209.223	-0.27267	-0.14159	0.00269	0.00347	0.01018	-0.084	0.004	-0.031	daily
20190421	209.042	-0.27208	-0.15095	0.00276	0.00354	0.01025	-0.060	0.040	-0.050	daily
20190422	209.539	-0.27094	-0.12560	0.00335	0.00429	0.01344	-0.031	-0.007	-0.056	daily
20190423	209.578	-0.27195	-0.15241	0.00292	0.00359	0.01131	-0.005	0.013	-0.042	daily
20190424	209.198	-0.27485	-0.13670	0.00272	0.00348	0.01050	-0.057	0.034	-0.032	daily
20190425	209.595	-0.27178	-0.14955	0.00245	0.00308	0.00905	-0.044	-0.000	-0.058	daily
20190426	209.608	-0.26985	-0.15548	0.00287	0.00352	0.01147	-0.023	0.035	0.001	daily
20190427	209.252	-0.27119	-0.14965	0.00241	0.00305	0.00908	-0.025	-0.000	-0.105	daily
20190428	209.087	-0.27063	-0.14826	0.00258	0.00319	0.00962	-0.011	0.032	-0.091	daily
20190429	209.197	-0.27288	-0.14828	0.00240	0.00320	0.00902	-0.011	-0.012	-0.094	daily
20190430	209.409	-0.27080	-0.15263	0.00230	0.00301	0.00826	-0.023	0.005	-0.049	daily
20190501	209.340	-0.27054	-0.14918	0.00240	0.00315	0.00904	-0.056	0.034	-0.043	daily
20190502	209.306	-0.26906	-0.14921	0.00228	0.00305	0.00853	-0.063	-0.018	-0.036	daily
20190503	209.040	-0.27106	-0.14206	0.00225	0.00296	0.00862	-0.089	-0.012	-0.026	daily
20190504	209.253	-0.26697	-0.15538	0.00238	0.00301	0.00923	-0.038	-0.004	-0.038	daily
20190505	209.380	-0.27059	-0.14249	0.00242	0.00296	0.00904	-0.015	0.026	-0.062	daily
20190506	209.347	-0.27034	-0.14761	0.00241	0.00303	0.00899	-0.070	-0.007	-0.034	daily
20190507	209.402	-0.27231	-0.15144	0.00246	0.00295	0.00859	-0.015	-0.023	-0.077	daily
20190508	209.514	-0.27022	-0.14512	0.00255	0.00305	0.00919	-0.022	-0.015	-0.069	daily
20190509	209.570	-0.27279	-0.12470	0.00322	0.00388	0.01275	-0.025	0.046	-0.008	daily
20190510	209.542	-0.27147	-0.13668	0.00235	0.00288	0.00866	0.001	-0.024	-0.049	daily
20190511	209.467	-0.26904	-0.14467	0.00247	0.00303	0.00931	-0.040	-0.008	-0.037	daily
20190512	209.278	-0.26992	-0.14499	0.00252	0.00302	0.00939	0.000	0.026	-0.015	daily
20190513	209.426	-0.26887	-0.14690	0.00265	0.00333	0.01041	-0.019	0.014	-0.053	daily
20190514	209.542	-0.27062	-0.14608	0.00298	0.00371	0.01199	-0.028	0.021	0.017	daily
20190515	209.157	-0.26952	-0.15058	0.00229	0.00299	0.00844	-0.030	-0.031	-0.052	daily
20190516	209.250	-0.27143	-0.14597	0.00320	0.00383	0.01306	-0.015	0.037	-0.010	daily
20190517	209.320	-0.27090	-0.15565	0.00290	0.00364	0.01152	-0.028	0.048	-0.100	daily
20190518	209.176	-0.27005	-0.14881	0.00305	0.00373	0.01202	-0.047	0.026	-0.063	daily
20190519	209.455	-0.27069	-0.14476	0.00272	0.00338	0.01084	-0.029	0.054	-0.081	daily
20190520	209.108	-0.27190	-0.14800	0.00283	0.00346	0.01108	-0.010	0.021	-0.048	daily
20190521	209.183	-0.27084	-0.14512	0.00273	0.00332	0.01062	-0.004	0.052	-0.048	daily
20190522	209.434	-0.27101	-0.14909	0.00238	0.00299	0.00875	-0.033	0.017	-0.061	daily
20190523	209.366	-0.27042	-0.13890	0.00280	0.00351	0.01092	-0.045	0.060	-0.026	daily
20190524	209.381	-0.27044	-0.14442	0.00300	0.00365	0.01246	-0.011	0.070	-0.061	daily
20190525	209.236	-0.27016	-0.15620	0.00300	0.00362	0.01179	-0.036	0.058	-0.056	daily
20190526	209.640	-0.26917	-0.16353	0.00384	0.00445	0.01605	-0.006	0.067	-0.122	daily
20190527	209.631	-0.26834	-0.14609	0.00246	0.00301	0.00894	-0.020	0.053	-0.078	daily
20190528	209.618	-0.26915	-0.14286	0.00278	0.00335	0.01083	0.011	0.019	-0.123	daily
20190529	209.655	-0.26902	-0.13997	0.00282	0.00342	0.01128	0.020	0.079	-0.088	daily
20190530	209.652	-0.26969	-0.14343	0.00265	0.00334	0.01054	-0.028	0.048	-0.109	daily
20190531	209.992	-0.26842	-0.14251	0.00368	0.00445	0.01550	-0.029	0.039	-0.111	daily
20190601	209.283	-0.26862	-0.14625	0.00279	0.00323	0.01076	-0.003	0.041	-0.027	daily
20190602	209.740	-0.26613	-0.15637	0.00311	0.00382	0.01249	-0.036	0.018	-0.059	daily
20190603	209.495	-0.27117	-0.15356	0.00285	0.00331	0.01134	-0.005	0.011	-0.040	daily
20190604	209.386	-0.26894	-0.14837	0.00225	0.00282	0.00838	0.019	-0.068	-0.102	daily
20190605	209.399	-0.27164	-0.14402	0.00269	0.00321	0.01064	0.004	-0.002	-0.066	daily
20190606	209.375	-0.27144	-0.14687	0.00252	0.00299	0.00938	0.008	0.026	-0.067	daily
20190607	209.344	-0.26955	-0.14780	0.00263	0.00308	0.01001	-0.038	0.043	-0.150	daily
20190608	209.727	-0.27059	-0.14614	0.00271	0.00322	0.01025	-0.031	0.087	-0.131	daily
20190609	209.556	-0.26946	-0.14793	0.00244	0.00298	0.00880	-0.015	0.013	-0.169	daily
20190610	209.581	-0.26917	-0.14571	0.00259	0.00300	0.00949	-0.022	0.016	-0.111	daily
20190611	209.405	-0.27098	-0.15115	0.00236	0.00286	0.00852	-0.007	-0.017	-0.151	daily
20190612	209.323	-0.26883	-0.14972	0.00265	0.00314	0.01045	-0.021	0.045	-0.101	daily
20190613	209.397	-0.27047	-0.15432	0.00282	0.00325	0.01131	0.009	0.034	-0.056	daily
20190614	209.683	-0.26796	-0.16012	0.00268	0.00323	0.01044	-0.033	0.023	-0.143	daily
20190615	209.296	-0.26981	-0.15863	0.00222	0.00274	0.00856	-0.038	0.016	-0.134	daily
20190616	209.388	-0.27039	-0.16001	0.00233	0.00294	0.00890	0.009	-0.028	-0.070	daily
20190617	209.232	-0.27030	-0.16254	0.00247	0.00301	0.00944	-0.047	0.049	-0.142	daily
